"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 17:00","2015","10","07","17:00","10.4","","3.0","","60","","18","","18","","32.2","","99.80","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 18:00","2015","10","07","18:00","9.1","","2.7","","64","","36","","2","","32.2","","99.74","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 19:00","2015","10","07","19:00","8.1","","3.0","","70","","25","","5","","24.1","","99.73","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 20:00","2015","10","07","20:00","7.5","","3.0","","73","","23","","8","","24.1","","99.73","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 21:00","2015","10","07","21:00","5.7","","3.2","","84","","28","","4","","24.1","","99.78","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 22:00","2015","10","07","22:00","5.4","","3.3","","86","","35","","3","","24.1","","99.74","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-07 23:00","2015","10","07","23:00","4.1","","3.2","","94","","30","","3","","24.1","","99.70","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 00:00","2015","10","08","00:00","4.8","","3.6","","92","","36","","2","","24.1","","99.61","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 01:00","2015","10","08","01:00","4.8","","3.9","","94","","36","","2","","24.1","","99.50","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 02:00","2015","10","08","02:00","6.2","","4.9","","91","","5","","11","","19.3","","99.45","","","","","","Rain Showers"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 03:00","2015","10","08","03:00","7.3","","5.8","","90","","11","","12","","24.1","","99.36","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 04:00","2015","10","08","04:00","7.7","","6.3","","91","","9","","10","","24.1","","99.26","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 05:00","2015","10","08","05:00","8.0","","6.8","","92","","10","","11","","8.1","","99.20","","","","","","Rain,Fog"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 06:00","2015","10","08","06:00","9.0","","8.3","","95","","11","","20","","12.9","","99.05","","","","","","Rain"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 07:00","2015","10","08","07:00","9.1","","8.7","","97","","10","","13","","9.7","","98.99","","","","","","Rain,Fog"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 08:00","2015","10","08","08:00","9.1","","9.0","","99","","9","","12","","4.8","","98.94","","","","","","Rain,Fog"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 09:00","2015","10","08","09:00","9.3","","9.2","","99","","7","","5","","3.2","","98.93","","","","","","Rain,Fog"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 10:00","2015","10","08","10:00","9.4","","9.1","","98","","9","","13","","6.4","","98.87","","","","","","Rain,Fog"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 11:00","2015","10","08","11:00","9.6","","9.3","","98","","5","","13","","3.2","","98.86","","","","","","Rain,Fog"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 12:00","2015","10","08","12:00","9.7","","9.4","","98","","10","","13","","4.8","","98.86","","","","","","Rain,Fog"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 13:00","2015","10","08","13:00","10.2","","9.9","","98","","5","","13","","3.2","","98.82","","","","","","Rain,Fog"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 14:00","2015","10","08","14:00","10.0","","9.7","","98","","3","","16","","3.2","","98.81","","","","","","Drizzle,Fog"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 15:00","2015","10","08","15:00","10.7","","9.9","","95","","3","","9","","16.1","","98.81","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 16:00","2015","10","08","16:00","11.8","","10.4","","91","","2","","9","","24.1","","98.85","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 17:00","2015","10","08","17:00","10.9","","9.3","","90","","36","","12","","16.1","","98.92","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 18:00","2015","10","08","18:00","10.3","","8.9","","91","","35","","10","","24.1","","99.00","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 19:00","2015","10","08","19:00","9.9","","8.5","","91","","36","","11","","24.1","","99.10","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 20:00","2015","10","08","20:00","9.5","","8.4","","93","","1","","7","","24.1","","99.21","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 21:00","2015","10","08","21:00","9.1","","7.9","","92","","36","","5","","24.1","","99.26","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 22:00","2015","10","08","22:00","8.6","","7.4","","92","","29","","4","","24.1","","99.33","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-08 23:00","2015","10","08","23:00","8.1","","7.2","","94","","25","","7","","24.1","","99.37","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 00:00","2015","10","09","00:00","7.4","","6.8","","96","","28","","10","","24.1","","99.43","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 01:00","2015","10","09","01:00","6.9","","6.3","","96","","29","","9","","24.1","","99.45","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 02:00","2015","10","09","02:00","5.2","","4.9","","98","","28","","11","","24.1","","99.45","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 03:00","2015","10","09","03:00","5.7","","5.3","","97","","27","","10","","24.1","","99.47","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 04:00","2015","10","09","04:00","6.3","","5.4","","94","","29","","9","","24.1","","99.51","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 05:00","2015","10","09","05:00","5.4","","5.0","","97","","28","","7","","24.1","","99.52","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 06:00","2015","10","09","06:00","3.9","","3.8","","99","","26","","4","","24.1","","99.56","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 07:00","2015","10","09","07:00","2.3","","2.3","","100","","23","","10","","32.2","","99.60","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 08:00","2015","10","09","08:00","4.1","","4.1","","100","","24","","9","","32.2","","99.65","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 09:00","2015","10","09","09:00","8.0","","6.3","","89","","27","","11","","32.2","","99.73","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 10:00","2015","10","09","10:00","10.1","","6.1","","76","","31","","23","","32.2","","99.80","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 11:00","2015","10","09","11:00","10.7","","5.5","","70","","33","","23","","32.2","","99.85","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 12:00","2015","10","09","12:00","12.3","","5.3","","62","","30","","16","","32.2","","99.86","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 13:00","2015","10","09","13:00","13.1","","3.0","","50","","34","","8","","32.2","","99.84","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 14:00","2015","10","09","14:00","12.5","","3.5","","54","","36","","10","","32.2","","99.80","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 15:00","2015","10","09","15:00","13.1","","0.2","","41","","32","","14","","32.2","","99.74","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 16:00","2015","10","09","16:00","12.9","","2.5","","49","","29","","15","","32.2","","99.75","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 17:00","2015","10","09","17:00","12.1","","2.3","","51","","28","","11","","32.2","","99.75","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 18:00","2015","10","09","18:00","9.6","","3.4","","65","","24","","5","","32.2","","99.73","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 19:00","2015","10","09","19:00","7.5","","4.6","","82","","27","","4","","24.1","","99.72","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 20:00","2015","10","09","20:00","6.7","","4.9","","88","","30","","5","","24.1","","99.71","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 21:00","2015","10","09","21:00","6.2","","5.0","","92","","29","","5","","24.1","","99.66","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 22:00","2015","10","09","22:00","5.1","","4.5","","96","","28","","3","","24.1","","99.63","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-09 23:00","2015","10","09","23:00","5.4","","4.5","","94","","30","","4","","24.1","","99.61","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 00:00","2015","10","10","00:00","4.5","","4.1","","97","","29","","3","","24.1","","99.52","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 01:00","2015","10","10","01:00","5.4","","4.5","","94","","31","","5","","24.1","","99.40","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 02:00","2015","10","10","02:00","4.9","","4.3","","96","","4","","4","","24.1","","99.36","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 03:00","2015","10","10","03:00","4.6","","4.3","","98","","36","","2","","24.1","","99.29","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 04:00","2015","10","10","04:00","4.6","","4.3","","98","","36","","1","","24.1","","99.19","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 05:00","2015","10","10","05:00","4.0","","4.0","","100","","26","","5","","24.1","","99.08","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 06:00","2015","10","10","06:00","7.7","","5.4","","85","","23","","14","","24.1","","98.98","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 07:00","2015","10","10","07:00","8.2","","5.8","","85","","23","","12","","32.2","","98.88","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 08:00","2015","10","10","08:00","9.2","","7.0","","86","","24","","15","","32.2","","98.79","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 09:00","2015","10","10","09:00","10.3","","7.2","","81","","23","","14","","32.2","","98.68","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 10:00","2015","10","10","10:00","12.0","","7.6","","74","","23","","14","","32.2","","98.60","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 11:00","2015","10","10","11:00","13.5","","7.6","","67","","22","","21","","32.2","","98.41","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 12:00","2015","10","10","12:00","14.8","","7.9","","63","","23","","28","","32.2","","98.25","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 13:00","2015","10","10","13:00","15.8","","8.6","","62","","23","","18","","32.2","","98.13","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 14:00","2015","10","10","14:00","16.2","","8.3","","59","","23","","21","","32.2","","97.99","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 15:00","2015","10","10","15:00","16.6","","8.4","","58","","23","","14","","32.2","","97.89","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 16:00","2015","10","10","16:00","17.0","","8.3","","56","","22","","13","","32.2","","97.79","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 17:00","2015","10","10","17:00","16.6","","8.9","","60","","24","","16","","32.2","","97.76","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 18:00","2015","10","10","18:00","15.0","","9.0","","67","","24","","10","","32.2","","97.69","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 19:00","2015","10","10","19:00","12.8","","9.3","","79","","24","","8","","32.2","","97.73","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 20:00","2015","10","10","20:00","11.3","","8.9","","85","","23","","6","","24.1","","97.71","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 21:00","2015","10","10","21:00","10.0","","8.8","","92","","32","","5","","24.1","","97.69","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 22:00","2015","10","10","22:00","8.2","","7.6","","96","","31","","5","","24.1","","97.66","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-10 23:00","2015","10","10","23:00","7.1","","7.0","","99","","28","","5","","24.1","","97.65","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 00:00","2015","10","11","00:00","6.3","","6.0","","98","","36","","3","","24.1","","97.65","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 01:00","2015","10","11","01:00","5.7","","5.6","","99","","36","","2","","24.1","","97.61","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 02:00","2015","10","11","02:00","5.4","","5.3","","99","","36","","2","","24.1","","97.56","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 03:00","2015","10","11","03:00","4.6","","4.5","","99","","29","","4","","24.1","","97.52","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 04:00","2015","10","11","04:00","4.1","","4.0","","99","","23","","5","","24.1","","97.48","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 05:00","2015","10","11","05:00","3.8","","3.8","","100","","25","","5","","24.1","","97.45","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 06:00","2015","10","11","06:00","3.4","","3.4","","100","","24","","7","","24.1","","97.46","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 07:00","2015","10","11","07:00","4.3","","4.3","","100","","24","","7","","32.2","","97.46","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 08:00","2015","10","11","08:00","4.5","","4.5","","100","","27","","7","","32.2","","97.43","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 09:00","2015","10","11","09:00","8.9","","8.0","","94","","27","","5","","32.2","","97.44","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 10:00","2015","10","11","10:00","13.5","","10.5","","82","","36","","3","","32.2","","97.37","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 11:00","2015","10","11","11:00","18.2","","11.6","","65","","25","","3","","32.2","","97.31","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 12:00","2015","10","11","12:00","21.6","","12.3","","55","","13","","7","","32.2","","97.25","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 13:00","2015","10","11","13:00","22.3","","13.2","","56","","9","","12","","32.2","","97.20","","25","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 14:00","2015","10","11","14:00","23.4","","13.7","","54","","7","","13","","32.2","","97.11","","27","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 15:00","2015","10","11","15:00","21.9","","14.2","","61","","5","","14","","32.2","","97.03","","25","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 16:00","2015","10","11","16:00","20.7","","13.8","","64","","6","","15","","32.2","","96.98","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 17:00","2015","10","11","17:00","18.1","","13.0","","72","","6","","12","","32.2","","96.96","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 18:00","2015","10","11","18:00","15.5","","11.9","","79","","7","","9","","32.2","","96.95","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 19:00","2015","10","11","19:00","12.9","","11.7","","92","","5","","4","","24.1","","96.95","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 20:00","2015","10","11","20:00","12.0","","11.2","","95","","36","","3","","24.1","","96.94","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 21:00","2015","10","11","21:00","10.7","","10.3","","97","","6","","12","","24.1","","96.93","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 22:00","2015","10","11","22:00","13.1","","12.2","","94","","6","","14","","24.1","","96.89","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-11 23:00","2015","10","11","23:00","12.7","","11.9","","95","","6","","17","","24.1","","96.83","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 00:00","2015","10","12","00:00","11.7","","11.2","","97","","6","","13","","24.1","","96.74","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 01:00","2015","10","12","01:00","12.7","","12.1","","96","","8","","17","","24.1","","96.62","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 02:00","2015","10","12","02:00","12.2","","11.9","","98","","7","","16","","24.1","","96.51","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 03:00","2015","10","12","03:00","12.0","","11.5","","97","","9","","13","","24.1","","96.37","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 04:00","2015","10","12","04:00","11.4","","11.0","","97","","34","","5","","24.1","","96.32","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 05:00","2015","10","12","05:00","11.7","","11.4","","98","","26","","9","","24.1","","96.35","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 06:00","2015","10","12","06:00","13.1","","10.8","","86","","25","","14","","24.1","","96.39","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 07:00","2015","10","12","07:00","13.2","","9.3","","77","","25","","22","","32.2","","96.44","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 08:00","2015","10","12","08:00","11.1","","8.5","","84","","24","","13","","32.2","","96.45","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 09:00","2015","10","12","09:00","15.4","","9.2","","66","","22","","9","","32.2","","96.43","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 10:00","2015","10","12","10:00","17.2","","8.2","","55","","23","","19","","32.2","","96.40","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 11:00","2015","10","12","11:00","18.6","","6.9","","46","","23","","14","","32.2","","96.37","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 12:00","2015","10","12","12:00","17.6","","6.6","","48","","23","","18","","32.2","","96.39","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 13:00","2015","10","12","13:00","17.7","","6.4","","47","","26","","17","","32.2","","96.39","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 14:00","2015","10","12","14:00","16.4","","7.2","","54","","23","","19","","32.2","","96.40","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 15:00","2015","10","12","15:00","15.5","","7.8","","60","","28","","21","","32.2","","96.46","","","","","","Rain Showers"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 16:00","2015","10","12","16:00","16.0","","8.1","","59","","29","","13","","32.2","","96.49","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 17:00","2015","10","12","17:00","13.2","","9.1","","76","","32","","15","","32.2","","96.61","","","","","","Rain Showers"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 18:00","2015","10","12","18:00","12.5","","9.7","","83","","28","","14","","32.2","","96.67","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 19:00","2015","10","12","19:00","12.6","","9.6","","82","","27","","9","","24.1","","96.74","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 20:00","2015","10","12","20:00","12.5","","9.9","","84","","25","","11","","24.1","","96.80","","","","","","Rain Showers"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 21:00","2015","10","12","21:00","12.8","","9.7","","81","","27","","14","","24.1","","96.86","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 22:00","2015","10","12","22:00","13.2","","9.5","","78","","30","","30","","24.1","","96.96","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-12 23:00","2015","10","12","23:00","10.5","","5.9","","73","","32","","28","","24.1","","97.13","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 00:00","2015","10","13","00:00","9.8","","5.4","","74","","31","","15","","24.1","","97.24","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 01:00","2015","10","13","01:00","8.9","","5.8","","81","","30","","18","","24.1","","97.33","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 02:00","2015","10","13","02:00","8.1","","5.2","","82","","28","","21","","24.1","","97.42","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 03:00","2015","10","13","03:00","7.9","","4.5","","79","","30","","13","","24.1","","97.52","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 04:00","2015","10","13","04:00","7.4","","4.0","","79","","29","","17","","24.1","","97.60","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 05:00","2015","10","13","05:00","7.0","","3.6","","79","","32","","18","","24.1","","97.64","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 06:00","2015","10","13","06:00","6.6","","3.4","","80","","32","","18","","24.1","","97.76","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 07:00","2015","10","13","07:00","5.8","","3.0","","82","","31","","15","","32.2","","97.81","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 08:00","2015","10","13","08:00","6.6","","3.2","","79","","30","","13","","32.2","","97.89","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 09:00","2015","10","13","09:00","7.0","","2.9","","75","","29","","24","","32.2","","98.00","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 10:00","2015","10","13","10:00","7.8","","3.3","","73","","30","","29","","32.2","","98.07","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 11:00","2015","10","13","11:00","7.3","","3.9","","79","","31","","23","","32.2","","98.11","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 12:00","2015","10","13","12:00","7.9","","2.6","","69","","33","","26","","32.2","","98.13","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 13:00","2015","10","13","13:00","9.0","","2.8","","65","","31","","22","","32.2","","98.14","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 14:00","2015","10","13","14:00","9.6","","1.8","","58","","30","","21","","32.2","","98.16","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 15:00","2015","10","13","15:00","9.6","","1.5","","57","","33","","23","","32.2","","98.20","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 16:00","2015","10","13","16:00","10.7","","1.0","","51","","31","","18","","32.2","","98.27","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 17:00","2015","10","13","17:00","9.0","","1.0","","57","","31","","13","","32.2","","98.35","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 18:00","2015","10","13","18:00","7.8","","0.8","","61","","31","","14","","32.2","","98.41","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 19:00","2015","10","13","19:00","6.6","","0.9","","67","","29","","10","","24.1","","98.48","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 20:00","2015","10","13","20:00","5.5","","0.7","","71","","26","","9","","24.1","","98.55","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 21:00","2015","10","13","21:00","4.1","","0.6","","78","","27","","9","","24.1","","98.58","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 22:00","2015","10","13","22:00","3.1","","0.2","","81","","25","","7","","24.1","","98.61","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-13 23:00","2015","10","13","23:00","1.2","","0.3","","94","","21","","8","","24.1","","98.61","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 00:00","2015","10","14","00:00","0.2","","-0.2","","97","","30","","4","","24.1","","98.63","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 01:00","2015","10","14","01:00","-0.9","","-1.0","","99","","28","","7","","24.1","","98.63","","","","-3","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 02:00","2015","10","14","02:00","-1.6","","-1.7","","99","","29","","8","","24.1","","98.59","","","","-5","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 03:00","2015","10","14","03:00","-0.7","","-0.8","","99","","30","","7","","24.1","","98.55","","","","-3","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 04:00","2015","10","14","04:00","-1.7","","-1.7","","100","","31","","8","","24.1","","98.50","","","","-5","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 05:00","2015","10","14","05:00","-1.6","","-1.6","","100","","29","","7","","24.1","","98.48","","","","-4","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 06:00","2015","10","14","06:00","-1.0","","-1.1","","99","","30","","7","","24.1","","98.48","","","","-4","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 07:00","2015","10","14","07:00","-0.9","","-0.9","","100","","28","","8","","32.2","","98.46","","","","-4","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 08:00","2015","10","14","08:00","-1.1","","-1.1","","100","","30","","4","","32.2","","98.43","","","","-2","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 09:00","2015","10","14","09:00","4.7","","3.2","","90","","27","","7","","32.2","","98.41","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 10:00","2015","10","14","10:00","8.4","","4.8","","78","","22","","5","","32.2","","98.38","","","","","","Mainly Clear"
